station.id,site,sampling.date,visit.type,sampling.year,date,time,vwc.10cm
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,17:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,18:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,19:00,21.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,20:00,21.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,21:00,21.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,22:00,21.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,23:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,0:00,21.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,1:00,21.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,2:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,3:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,4:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,5:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,6:00,21.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,7:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,8:00,21.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,9:00,21.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,10:00,21.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,11:00,21.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,12:00,21.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,13:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,14:00,21.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,15:00,21.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,16:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,17:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,18:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,19:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,20:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,21:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,22:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/12/21,23:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,0:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,1:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,2:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,3:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,4:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,5:00,21.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,6:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,7:00,21.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,8:00,21.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,9:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,10:00,21.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,11:00,21
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,12:00,20.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,13:00,20.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,14:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,15:00,20.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,16:00,20.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,17:00,20.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,18:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,19:00,20.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,20:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,21:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,22:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/13/21,23:00,20.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,0:00,20.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,1:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,2:00,20.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,3:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,4:00,20.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,5:00,20.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,6:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,7:00,20.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,8:00,20.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,9:00,20.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,10:00,20.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,11:00,20.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,12:00,20.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,13:00,19.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,14:00,19.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,15:00,19.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,16:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,17:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,18:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,19:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,20:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,21:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,22:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/14/21,23:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,0:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,1:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,2:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,3:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,4:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,5:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,6:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,7:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,8:00,19.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,9:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,10:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,11:00,18.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,12:00,18.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,13:00,18.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,14:00,17.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,15:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,16:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,17:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,18:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,19:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,20:00,17.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,21:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,22:00,17.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/15/21,23:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,0:00,17.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,1:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,2:00,18.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,3:00,18.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,4:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,5:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,6:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,7:00,17.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,8:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,9:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,10:00,18
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,11:00,18.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,12:00,19.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,13:00,19.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,14:00,19.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,15:00,19.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,16:00,19.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,17:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,18:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,19:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,20:00,18.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,21:00,18.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,22:00,18.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/16/21,23:00,18.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,0:00,18.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,1:00,18.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,2:00,18.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,3:00,18.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,4:00,18.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,5:00,18.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,6:00,18.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,7:00,18.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,8:00,18.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,9:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,10:00,19.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,11:00,19.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,12:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,13:00,19
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,14:00,18.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,15:00,35.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,16:00,35.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,17:00,30.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,18:00,30.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,19:00,29.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,20:00,29.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,21:00,28.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,22:00,28.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/17/21,23:00,28.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,0:00,28.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,1:00,28.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,2:00,28.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,3:00,27.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,4:00,27.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,5:00,27.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,6:00,27.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,7:00,27.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,8:00,27.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,9:00,27
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,10:00,27
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,11:00,26.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,12:00,26.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,13:00,26.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,14:00,26.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,15:00,26.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,16:00,26.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,17:00,26.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,18:00,26.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,19:00,26.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,20:00,26.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,21:00,41
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,22:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/18/21,23:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,0:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,1:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,2:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,3:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,4:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,5:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,6:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,7:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,8:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,9:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,10:00,40
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,11:00,39.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,12:00,39.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,13:00,38.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,14:00,38.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,15:00,38.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,16:00,38
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,17:00,38
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,18:00,38
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,19:00,37.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,20:00,37.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,21:00,37.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,22:00,37.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/19/21,23:00,37.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,0:00,37.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,1:00,37.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,2:00,37.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,3:00,37.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,4:00,37.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,5:00,37.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,6:00,37.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,7:00,37.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,8:00,37.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,9:00,37
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,10:00,36.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,11:00,36.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,12:00,36.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,13:00,36.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,14:00,36.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,15:00,36.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,16:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,17:00,35.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,18:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,19:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,20:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,21:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,22:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/20/21,23:00,35.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,0:00,35.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,1:00,35.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,2:00,35.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,3:00,35.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,4:00,34.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,5:00,35
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,6:00,34.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,7:00,34.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,8:00,34.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,9:00,34.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,10:00,34.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,11:00,34.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,12:00,34.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,13:00,33.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,14:00,32.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,15:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,16:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,17:00,31.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,18:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,19:00,32.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,20:00,32.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,21:00,32.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,22:00,32
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/21/21,23:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,0:00,32
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,1:00,32
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,2:00,32
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,3:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,4:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,5:00,31.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,6:00,31.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,7:00,31.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,8:00,31.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,9:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,10:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,11:00,31.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,12:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,13:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,14:00,31.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,15:00,31.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,16:00,31.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,17:00,31.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,18:00,31.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,19:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,20:00,31.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,21:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,22:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/22/21,23:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,0:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,1:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,2:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,3:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,4:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,5:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,6:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,7:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,8:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,9:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,10:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,11:00,31.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,12:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,13:00,31.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,14:00,31.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,15:00,33.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,16:00,34
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,17:00,34.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,18:00,34.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,19:00,34.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,20:00,35.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,21:00,35.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,22:00,35.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/23/21,23:00,35.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,0:00,35.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,1:00,35.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,2:00,35.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,3:00,35.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,4:00,35.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,5:00,35.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,6:00,35.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,7:00,35.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,8:00,35.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,9:00,35.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,10:00,35.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,11:00,35.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,12:00,35.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,13:00,35.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,14:00,34.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,15:00,34.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,16:00,34.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,17:00,34.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,18:00,34.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,19:00,40.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,20:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,21:00,41
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,22:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/24/21,23:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,0:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,1:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,2:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,3:00,40.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,4:00,39.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,5:00,39.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,6:00,39.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,7:00,39.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,8:00,39.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,9:00,39.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,10:00,39.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,11:00,38.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,12:00,38.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,13:00,38.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,14:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/25/21,15:00,NA
