station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.pressure,air.temp,relative.humidity,wind.speed,wind.gust,incremental.precip,solar.rad,wind.cardinaldirection,sea.level.pressure
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:10 CDT,96505,33.76,38.6,2.22,8.66,0,449.91,ENE,100959.75
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:15 CDT,96508,33.73,39.95,1.89,8.66,0,361.25,SSE,100963.31
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:20 CDT,96506,33.26,40.22,2.09,8.66,0,354.61,ESE,100968.19
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:25 CDT,96509,33.38,39.75,2.84,8.66,0,409.73,SE,100969.55
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:30 CDT,96510,33.43,40.15,3.14,8.66,0,396.16,SSE,100969.85
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:35 CDT,96510,33.41,40.62,2.1,8.66,0,386.69,ESE,100970.14
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:40 CDT,96514,33.37,40.86,1.64,8.66,0,386.95,SSE,100974.92
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:45 CDT,96518,33.33,41.98,1.8,8.66,0,374.27,S,100979.68
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:50 CDT,96521,33.21,42.99,2.43,8.66,0,347.8,ENE,100984.59
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 19:55 CDT,96513,33,43.84,2.75,8.66,0,334.04,SE,100979.34
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:00 CDT,96514,32.83,44.62,2.25,8.66,0,321.76,ESE,100982.91
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:05 CDT,96521,32.64,44.95,2.37,8.66,0,310.94,SSE,100993.06
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:10 CDT,96522,32.55,45.16,3.07,8.66,0,301.75,ESE,100995.45
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:15 CDT,96521,32.43,45.46,3.01,8.66,0,289.54,E,100996.19
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:20 CDT,96528,32.33,45.66,2.31,8.66,0,279.29,E,101005.01
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:25 CDT,96541,32.19,46.41,2.71,8.66,0,278.98,E,101020.7
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:30 CDT,96543,31.96,47.18,2.61,8.66,0,273.07,SSE,101026.23
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:35 CDT,96544,31.83,47.59,3.51,8.66,0,268.92,SE,101029.22
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:40 CDT,96541,31.67,48.5,2.88,8.66,0,263.01,ESE,101028.47
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:45 CDT,96538,31.52,48.91,3.08,8.66,0,262.74,SE,101027.58
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:50 CDT,96543,31.4,49.72,2.75,8.66,0,264.71,SE,101034.61
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 20:55 CDT,96554,31.22,50.43,2.34,8.66,0,264.39,SSE,101048.83
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:00 CDT,96554,31.06,51.31,2.6,8.66,0,264.73,SE,101051.23
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:05 CDT,96564,30.93,52.32,2.7,8.66,0,264.59,ESE,101063.65
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:10 CDT,96572,30.83,52.93,3.4,8.66,0,265.02,ESE,101073.52
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:15 CDT,96577,30.69,53.68,3.56,8.66,0,265.3,SE,101080.87
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:20 CDT,96578,30.51,54.45,3.23,8.66,0,266.88,SE,101084.63
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:25 CDT,96589,30.36,55.23,3.2,8.66,0,268.58,ESE,101098.41
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:30 CDT,96598,30.25,55.77,2.73,8.66,0,266.48,ESE,101109.49
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:35 CDT,96605,30.11,56.24,3.2,8.66,0,266.25,E,101118.94
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:40 CDT,96615,30,56.79,3.2,8.66,0,268.08,E,101131.07
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:45 CDT,96619,29.91,57.39,3.45,8.66,0,269.95,SE,101136.62
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:50 CDT,96618,29.75,58.24,2.21,8.66,0,268.29,SE,101138
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 21:55 CDT,96618,29.62,59.12,3.27,8.66,0,269.36,SE,101139.98
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:00 CDT,96618,29.52,59.76,3,8.66,0,266.23,SE,101141.5
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:05 CDT,96622,29.41,60.54,2.33,8.66,0,263.05,SSE,101147.35
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:10 CDT,96637,29.34,61.18,2.73,8.66,0,266.52,ESE,101164.12
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:15 CDT,96650,29.29,61.9,2.75,8.66,0,266.08,SE,101178.49
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:20 CDT,96662,29.22,62.4,2.99,8.66,0,268.25,SE,101192.11
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:25 CDT,96681,29.11,63.18,2.63,8.66,0,270.72,ESE,101213.68
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:30 CDT,96696,29.07,63.76,3.07,8.66,0,267.4,ESE,101229.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:35 CDT,96702,28.96,64.47,2.57,8.66,0,266.7,ESE,101237.95
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:40 CDT,96709,28.81,65.31,2.24,8.66,0,265.33,ESE,101247.57
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:45 CDT,96719,28.69,65.75,1.65,8.66,0,270.81,SE,101259.88
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:50 CDT,96727,28.6,66.73,2.61,8.66,0,266.88,ESE,101269.63
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 22:55 CDT,96729,28.54,67.68,3,8.66,0,265.65,SE,101272.63
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:00 CDT,96736,28.45,68.73,3.14,8.66,0,267.8,SE,101281.34
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:05 CDT,96742,28.29,69.78,2.68,8.66,0,265.9,ESE,101290.07
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:10 CDT,96746,28.2,70.55,3.56,8.66,0,266.82,SE,101295.64
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:15 CDT,96756,28.08,71.47,3.02,8.66,0,265.64,S,101307.95
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:20 CDT,96760,28.02,72.01,3.68,8.66,0,269.27,SE,101313.06
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:25 CDT,96756,27.91,72.62,3.48,8.66,0,269.61,E,101310.57
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:30 CDT,96753,27.79,73.16,2.72,8.66,0,270.63,SSE,101309.28
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:35 CDT,96755,27.7,73.7,3.44,8.66,0,268.68,SSE,101312.76
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:40 CDT,96755,27.59,74.24,3.62,8.66,0,265.46,ESE,101314.46
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:45 CDT,96753,27.48,74.78,3.18,8.66,0,267.61,SE,101314.06
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:50 CDT,96762,27.38,75.32,2.74,8.66,0,269.1,SE,101325.03
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/09/2020 23:55 CDT,96768,27.26,75.83,2.82,8.66,0,270.77,SE,101333.17
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:00 CDT,96765,27.12,76.44,2.96,8.66,0,268.86,SE,101332.2
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:05 CDT,96767,27.03,76.95,3.25,8.66,0,268.79,SE,101335.69
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:10 CDT,96766,26.95,77.35,3.45,8.66,0,271.92,SSE,101335.88
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:15 CDT,96760,26.85,77.76,2.93,8.66,0,269.26,SE,101331.15
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:20 CDT,96761,26.72,78.44,2.67,8.66,0,267.2,SE,101334.21
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:25 CDT,96765,26.62,79.01,2.49,8.66,0,270.53,S,101339.96
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:30 CDT,96774,26.54,79.49,2.36,8.66,0,269.38,SSE,101350.62
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:35 CDT,96781,26.46,79.86,2,8.66,0,268.89,SE,101359.2
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:40 CDT,96781,26.39,80.1,2.78,8.66,0,269.99,SE,101360.29
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:45 CDT,96781,26.33,80.5,2.39,8.66,0,268.01,ENE,101361.22
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:50 CDT,96782,26.22,80.9,1.8,8.66,0,268.22,S,101363.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 00:55 CDT,96787,26.16,81.3,3,8.66,0,265.7,SSE,101370.16
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:00 CDT,96788,26.09,81.7,1.96,8.66,0,268.8,SSW,101372.3
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:05 CDT,96777,25.99,82,2.29,8.66,0,265.58,SE,101362.34
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:10 CDT,96777,25.91,82.5,2.45,8.66,0,270.85,SE,101363.59
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:15 CDT,96783,25.86,82.7,2.18,8.66,0,269.18,S,101370.65
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:20 CDT,96782,25.78,83.1,2.58,8.66,0,274,SE,101370.86
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:25 CDT,96773,25.71,83.4,2.7,8.66,0,270.19,SE,101362.53
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:30 CDT,96763,25.63,83.8,2.5,8.66,0,266.89,SE,101353.3
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:35 CDT,96762,25.56,84.1,2.46,8.66,0,268.79,S,101353.35
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:40 CDT,96769,25.5,84.4,2.63,8.66,0,269.99,SE,101361.62
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:45 CDT,96771,25.42,84.7,2.15,8.66,0,271.11,SE,101364.97
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:50 CDT,96769,25.35,84.7,1.94,8.66,0,268.49,S,101363.98
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 01:55 CDT,96763,25.28,84.9,2.16,8.66,0,268.81,SSE,101358.79
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:00 CDT,96762,25.22,84.9,2.46,8.66,0,270.65,SE,101358.69
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:05 CDT,96763,25.15,85,1.85,8.66,0,272.76,SE,101360.84
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:10 CDT,96763,25.12,84.9,2.46,8.66,0,271.95,ESE,101361.31
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:15 CDT,96766,25.07,85,1.96,8.66,0,270.85,SSE,101365.24
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:20 CDT,96768,25,85.2,1.97,8.66,0,270.02,SE,101368.44
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:25 CDT,96772,24.96,85.3,2.44,8.66,0,267.99,SSE,101373.26
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:30 CDT,96771,24.91,85.5,2.42,8.66,0,267.48,S,101373
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:35 CDT,96763,24.88,85.7,2.36,8.66,0,270.13,SE,101365.09
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:40 CDT,96765,24.81,85.9,1.91,8.66,0,271.29,S,101368.29
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:45 CDT,96772,24.79,86,2.29,8.66,0,269.24,S,101375.93
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:50 CDT,96771,24.75,86.2,1.46,8.66,0,266.37,SSE,101375.52
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 02:55 CDT,96772,24.71,86.3,1.21,8.66,0,267.62,ESE,101377.2
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:00 CDT,96773,24.72,86.4,1.62,8.66,0,266,ESE,101378.08
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:05 CDT,96778,24.73,86,2.29,8.66,0,274.67,SSE,101383.17
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:10 CDT,96783,24.75,85.9,1.08,8.66,0,273.97,SSE,101388.09
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:15 CDT,96777,24.73,85.6,1.99,8.66,0,274.76,SSW,101382.12
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:20 CDT,96766,24.72,85.4,2.41,8.66,0,272.88,SSW,101370.76
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:25 CDT,96767,24.69,85.4,2.19,8.66,0,271.08,SE,101372.28
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:30 CDT,96772,24.63,85.7,1.96,8.66,0,274.17,SE,101378.46
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:35 CDT,96776,24.58,86,2.46,8.66,0,269.3,S,101383.44
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:40 CDT,96778,24.54,86.3,1.3,8.66,0,273.23,SSE,101386.17
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:45 CDT,96776,24.55,86.4,2.55,8.66,0,269.09,SSE,101383.91
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:50 CDT,96773,24.52,86.6,1.62,8.66,0,272.99,SE,101381.24
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 03:55 CDT,96774,24.54,86.4,1.63,8.66,0,269.1,SSE,101381.98
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:00 CDT,96776,24.54,86.5,1.7,8.66,0,274.25,SSE,101384.07
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:05 CDT,96779,24.53,86.4,1.32,8.66,0,269.59,S,101387.37
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:10 CDT,96781,24.54,86.3,1.45,8.66,0,267.39,SSE,101389.31
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:15 CDT,96780,24.56,86.1,1.64,8.66,0,268.24,SSE,101387.95
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:20 CDT,96781,24.59,86,1.44,8.66,0,269.46,SSE,101388.52
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:25 CDT,96778,24.58,85.9,1.33,8.66,0,268.55,SSE,101385.54
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:30 CDT,96774,24.53,86.1,1.83,8.66,0,267.62,SSE,101382.14
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:35 CDT,96781,24.51,86.2,1.84,8.66,0,270.33,SE,101389.79
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:40 CDT,96795,24.51,86.2,1.45,8.66,0,270.92,ESE,101404.45
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:45 CDT,96809,24.5,86.2,1.39,8.66,0,270.45,E,101419.28
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:50 CDT,96813,24.5,86.2,1.39,8.66,0,270.41,SSE,101423.47
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 04:55 CDT,96817,24.51,86.2,1.5,8.66,0,273.85,SSE,101427.5
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:00 CDT,96822,24.51,86.2,1.48,8.66,0,273.06,SSE,101432.74
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:05 CDT,96822,24.47,86.4,1.38,8.66,0,270.38,SE,101433.37
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:10 CDT,96830,24.44,86.5,1.52,8.66,0,270.61,SE,101442.22
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:15 CDT,96836,24.37,86.8,1.2,8.66,0,271.72,SE,101449.62
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:20 CDT,96847,24.3,87.1,1.42,8.66,0,267.66,SSE,101462.25
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:25 CDT,96854,24.3,87.1,1.27,8.66,0,266.8,SSE,101469.58
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:30 CDT,96856,24.28,87.3,1.31,8.66,0,270.97,SE,101471.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:35 CDT,96863,24.26,87.4,1.48,8.66,0,273.13,SSE,101479.64
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:40 CDT,96863,24.24,87.4,1.51,8.66,0,273.74,E,101479.96
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:45 CDT,96861,24.22,87.3,2.18,8.66,0,270.45,SSE,101478.18
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:50 CDT,96868,24.24,87.2,1.93,8.66,0,271.8,SSE,101485.2
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 05:55 CDT,96870,24.17,87.2,1.88,8.66,0,267.95,S,101488.4
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:00 CDT,96869,24.13,87.3,2.05,8.66,0,267.28,SSE,101487.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:05 CDT,96873,24.1,87.4,1.9,8.66,0,271.28,SSE,101492.66
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:10 CDT,96876,24.07,87.6,1.84,8.66,0,270.87,SSE,101496.28
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:15 CDT,96878,24.03,87.9,1.35,8.66,0,270.99,SE,101499
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:20 CDT,96891,23.97,88.3,1.34,8.66,0,270.64,SSE,101513.57
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:25 CDT,96895,23.93,88.4,1.14,8.66,0,270.34,SSE,101518.4
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:30 CDT,96893,23.88,88.7,1.43,8.66,0,271.96,SSE,101517.1
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:35 CDT,96899,23.84,89,1.42,8.66,0,275.73,ESE,101524.02
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:40 CDT,96910,23.81,89.2,1.3,8.66,0,280.21,ESE,101536.02
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:45 CDT,96920,23.79,89.4,0.8,8.66,0,277.88,SSE,101546.81
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:50 CDT,96937,23.78,89.4,0.43,8.66,0,281.62,SSW,101564.78
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 06:55 CDT,96953,23.79,89.4,0.39,8.66,0,288.37,S,101581.39
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:00 CDT,96964,23.85,89.3,0.06,8.66,0,298.28,SSE,101591.96
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:05 CDT,96972,23.97,89,0.03,8.66,0,299.12,ESE,101598.43
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:10 CDT,96977,24.05,88.8,0,8.66,0,299.86,,101602.4
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:15 CDT,96972,24.11,88.5,0,8.66,0,310.69,,101596.21
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:20 CDT,96973,24.28,88,0,8.66,0,321.36,,101594.56
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:25 CDT,96981,24.54,86.9,0,8.66,0,345.3,,101598.83
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:30 CDT,96990,24.76,86.2,0,8.66,0,342.81,,101604.78
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:35 CDT,97002,24.91,84.9,0,8.66,0,346.87,,101614.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:40 CDT,97010,24.95,84.6,0,8.66,0,334.61,,101622.74
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:45 CDT,97015,24.91,84.3,0.13,8.66,0,374.35,ESE,101628.61
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:50 CDT,97018,24.93,83.7,0.18,8.66,0,361,ESE,101631.44
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 07:55 CDT,97019,25,83.2,0.13,8.66,0,363.8,S,101631.39
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 08:00 CDT,97019,25.07,82.7,0.22,8.66,0,372.5,ESE,101630.29
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 08:05 CDT,97027,25.08,83,1.46,8.66,0,379.55,S,101638.51
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 08:10 CDT,97030,25.06,83.2,1.08,8.66,0,391.05,SSW,101641.96
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,07/10/2020 08:15 CDT,97031,25.15,82.2,1.14,8.66,0,388.73,S,101641.6
